* AERMOD (24142 ):  강남역 일대 대심도 빗물배수터널 소규모환경영향평가                      01/19/26
* AERMET ( 23132):  공사시. (AERMOD V.241203)                                               15:55:47
* MODELING OPTIONS USED:   RegDFAULT  CONC  ELEV  RURAL
*         PLOT FILE OF   4TH-HIGHEST MAX DAILY 24-HR VALUES AVERAGED OVER   1 YEARS FOR SOURCE GROUP: ALL     
*         FOR A TOTAL OF  1464 RECEPTORS.
*         FORMAT: (3(1X,F13.5),3(1X,F8.2),2X,A6,2X,A8,2X,A5,5X,A8,2X,               10(F13.5,2X,I8.8,2X:))                                                                                                                
*        X             Y      AVERAGE CONC    ZELEV    ZHILL    ZFLAG    AVE     GRP       RANK     NET ID   AVER CONC YR1  DATE YR1
* ____________  ____________  ____________   ______   ______   ______  ______  ________  ________  ________  _____________  ________
  200195.00000  543185.00000       0.01480    65.40    83.80     0.00   24-HR  ALL         4TH     CART1           0.01480  23121824
  200295.00000  543185.00000       0.02281    52.70    79.60     0.00   24-HR  ALL         4TH     CART1           0.02281  23121824
  200395.00000  543185.00000       0.04476    43.40    79.60     0.00   24-HR  ALL         4TH     CART1           0.04476  23010724
  200495.00000  543185.00000       0.04552    40.90    79.60     0.00   24-HR  ALL         4TH     CART1           0.04552  23122724
  200595.00000  543185.00000       0.03939    34.70    79.60     0.00   24-HR  ALL         4TH     CART1           0.03939  23011224
  200695.00000  543185.00000       0.02923    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02923  23011224
  200795.00000  543185.00000       0.02053    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02053  23092924
  200895.00000  543185.00000       0.01988    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.01988  23092924
  200995.00000  543185.00000       0.02054    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02054  23092924
  201095.00000  543185.00000       0.02133    28.80    79.60     0.00   24-HR  ALL         4TH     CART1           0.02133  23092924
  201195.00000  543185.00000       0.02302    27.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02302  23092924
  201295.00000  543185.00000       0.03124    27.30    39.40     0.00   24-HR  ALL         4TH     CART1           0.03124  23122324
  201395.00000  543185.00000       0.02771    29.00    39.60     0.00   24-HR  ALL         4TH     CART1           0.02771  23122324
  201495.00000  543185.00000       0.02473    30.10    39.60     0.00   24-HR  ALL         4TH     CART1           0.02473  23122324
  201595.00000  543185.00000       0.02614    32.20    40.10     0.00   24-HR  ALL         4TH     CART1           0.02614  23011324
  201695.00000  543185.00000       0.02166    40.10    40.10     0.00   24-HR  ALL         4TH     CART1           0.02166  23012624
  201795.00000  543185.00000       0.03449    36.60    36.60     0.00   24-HR  ALL         4TH     CART1           0.03449  23011324
  201895.00000  543185.00000       0.03901    30.00    36.60     0.00   24-HR  ALL         4TH     CART1           0.03901  23011324
  201995.00000  543185.00000       0.07377    27.50    36.60     0.00   24-HR  ALL         4TH     CART1           0.07377  23012224
  202095.00000  543185.00000       0.12270    22.70    36.60     0.00   24-HR  ALL         4TH     CART1           0.12270  23011724
  202195.00000  543185.00000       0.16108    20.20    36.60     0.00   24-HR  ALL         4TH     CART1           0.16108  23121924
  202295.00000  543185.00000       0.29074    20.00    36.60     0.00   24-HR  ALL         4TH     CART1           0.29074  23122724
  202395.00000  543185.00000       0.69471    20.00    50.30     0.00   24-HR  ALL         4TH     CART1           0.69471  23012624
  202495.00000  543185.00000       1.17199    20.00    50.30     0.00   24-HR  ALL         4TH     CART1           1.17199  23012124
  202595.00000  543185.00000       1.38355    20.00    50.30     0.00   24-HR  ALL         4TH     CART1           1.38355  23121924
  202695.00000  543185.00000       0.60057    20.00    50.30     0.00   24-HR  ALL         4TH     CART1           0.60057  23102824
  202795.00000  543185.00000       0.37945    21.50    50.30     0.00   24-HR  ALL         4TH     CART1           0.37945  23012524
  202895.00000  543185.00000       0.27301    27.50    50.30     0.00   24-HR  ALL         4TH     CART1           0.27301  23102524
  202995.00000  543185.00000       0.16212    35.90    50.30     0.00   24-HR  ALL         4TH     CART1           0.16212  23021724
  203095.00000  543185.00000       0.10447    40.00    50.30     0.00   24-HR  ALL         4TH     CART1           0.10447  23120924
  203195.00000  543185.00000       0.05959    50.10    50.10     0.00   24-HR  ALL         4TH     CART1           0.05959  23021824
  203295.00000  543185.00000       0.12395    30.90    50.10     0.00   24-HR  ALL         4TH     CART1           0.12395  23101924
  198795.00000  543285.00000       0.02337    20.00   101.30     0.00   24-HR  ALL         4TH     CART1           0.02337  23012224
  198895.00000  543285.00000       0.02471    20.00   101.30     0.00   24-HR  ALL         4TH     CART1           0.02471  23012224
  198995.00000  543285.00000       0.02658    21.00   101.30     0.00   24-HR  ALL         4TH     CART1           0.02658  23012224
  199095.00000  543285.00000       0.02795    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02795  23012224
  199195.00000  543285.00000       0.03032    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.03032  23012224
  199295.00000  543285.00000       0.02889    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02889  23012624
  199395.00000  543285.00000       0.03337    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.03337  23012624
  199495.00000  543285.00000       0.03392    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.03392  23012224
  199595.00000  543285.00000       0.03364    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.03364  23012224
  199695.00000  543285.00000       0.03233    26.10    96.70     0.00   24-HR  ALL         4TH     CART1           0.03233  23012224
  199795.00000  543285.00000       0.03734    29.70    96.70     0.00   24-HR  ALL         4TH     CART1           0.03734  23011724
  199895.00000  543285.00000       0.02576    44.80    96.70     0.00   24-HR  ALL         4TH     CART1           0.02576  23121524
  199995.00000  543285.00000       0.01482    54.80    96.70     0.00   24-HR  ALL         4TH     CART1           0.01482  23011224
  200095.00000  543285.00000       0.01227    71.60    96.70     0.00   24-HR  ALL         4TH     CART1           0.01227  23092924
  200195.00000  543285.00000       0.01384    64.30    96.70     0.00   24-HR  ALL         4TH     CART1           0.01384  23121524
  200295.00000  543285.00000       0.04101    39.10    96.70     0.00   24-HR  ALL         4TH     CART1           0.04101  23110824
  200395.00000  543285.00000       0.05060    34.90    96.70     0.00   24-HR  ALL         4TH     CART1           0.05060  23010724
  200495.00000  543285.00000       0.06829    29.10    96.70     0.00   24-HR  ALL         4TH     CART1           0.06829  23122724
  200595.00000  543285.00000       0.07032    30.00   101.30     0.00   24-HR  ALL         4TH     CART1           0.07032  23122724
  200695.00000  543285.00000       0.04710    28.30   101.30     0.00   24-HR  ALL         4TH     CART1           0.04710  23122324
  200795.00000  543285.00000       0.03471    26.90   101.30     0.00   24-HR  ALL         4TH     CART1           0.03471  23011224
  200895.00000  543285.00000       0.02203    28.40   101.30     0.00   24-HR  ALL         4TH     CART1           0.02203  23120624
  200995.00000  543285.00000       0.02570    30.20   101.30     0.00   24-HR  ALL         4TH     CART1           0.02570  23121224
  201095.00000  543285.00000       0.02286    27.30   101.30     0.00   24-HR  ALL         4TH     CART1           0.02286  23121224
  201195.00000  543285.00000       0.03263    23.70    82.00     0.00   24-HR  ALL         4TH     CART1           0.03263  23012124
  201295.00000  543285.00000       0.04276    23.80    39.60     0.00   24-HR  ALL         4TH     CART1           0.04276  23012124
